4GTV,#genre#
37  靖洋卡通Nice Bingo,https://www.4gtv.tv/channel/4gtv-4gtv057?set=1&ch=59    
38  i-Fun動漫台,https://www.4gtv.tv/channel/litv-ftv15?set=1&ch=60    
39  龍華卡通台,https://www.4gtv.tv/channel/litv-longturn01?set=1&ch=295    
42  MOMO親子台,https://www.4gtv.tv/channel/4gtv-live107?set=1&ch=231    
49  東森購物一台,https://www.4gtv.tv/channel/4gtv-live047?set=1&ch=173    
50  鏡電視新聞台,https://www.4gtv.tv/channel/4gtv-4gtv075?set=1&ch=268    
51  東森新聞台,https://www.4gtv.tv/channel/4gtv-4gtv152?set=1&ch=292    
52  華視新聞,https://www.4gtv.tv/channel/4gtv-4gtv052?set=1&ch=34    
53  民視新聞台,https://www.4gtv.tv/channel/litv-ftv13?set=1&ch=31    
54  三立新聞iNEWS,https://www.4gtv.tv/channel/4gtv-live089?set=1&ch=229    
55  TVBS新聞,https://www.4gtv.tv/channel/4gtv-4gtv072?set=1&ch=291    
56  東森財經新聞台,https://www.4gtv.tv/channel/4gtv-4gtv153?set=1&ch=293    
57  中視新聞,https://www.4gtv.tv/channel/4gtv-4gtv074?set=1&ch=33    
58  中天新聞台,https://www.4gtv.tv/channel/4gtv-4gtv009?set=1&ch=30    
59  Bloomberg TV,https://www.4gtv.tv/channel/4gtv-live059?set=1&ch=283    
60  寰宇新聞台,https://www.4gtv.tv/channel/litv-longturn14?set=1&ch=36    
61  寰宇新聞台灣台,https://www.4gtv.tv/channel/litv-longturn15?set=1&ch=280    
62  SBN全球財經台,https://www.4gtv.tv/channel/4gtv-live060?set=1&ch=224    
63  寰宇財經台,https://www.4gtv.tv/channel/litv-longturn23?set=1&ch=281    
67  TVBS,https://www.4gtv.tv/channel/4gtv-4gtv073?set=1&ch=183    
69  東森購物二台,https://www.4gtv.tv/channel/4gtv-live046?set=1&ch=174    
70  民視綜藝台,https://www.4gtv.tv/channel/4gtv-4gtv004?set=1&ch=16    
71  豬哥亮歌廳秀,https://www.4gtv.tv/channel/4gtv-4gtv006?set=1&ch=113    
72  靖天育樂台,https://www.4gtv.tv/channel/4gtv-4gtv062?set=1&ch=83    
73  KLT-靖天國際台,https://www.4gtv.tv/channel/4gtv-4gtv063?set=1&ch=84    
74  Nice TV 靖天歡樂台,https://www.4gtv.tv/channel/4gtv-4gtv054?set=1&ch=119    
75  靖天資訊台,https://www.4gtv.tv/channel/4gtv-4gtv065?set=1&ch=88    
77  TVBS歡樂台,https://www.4gtv.tv/channel/4gtv-4gtv068?set=1&ch=184    
78  韓國娛樂台 KMTV,https://www.4gtv.tv/channel/4gtv-live377?set=1&ch=76    
80  ROCK Entertainment,https://www.4gtv.tv/channel/4gtv-live080?set=1&ch=275    
81  Lifetime 娛樂頻道,https://www.4gtv.tv/channel/4gtv-live029?set=1&ch=217    
82  電影原聲台CMusic,https://www.4gtv.tv/channel/4gtv-live031?set=1&ch=218    
83  TRACE Urban,https://www.4gtv.tv/channel/4gtv-4gtv082?set=1&ch=78    
84  MTV Live HD 音樂頻道,https://www.4gtv.tv/channel/4gtv-live025?set=1&ch=213    
86  Mezzo Live HD,https://www.4gtv.tv/channel/4gtv-4gtv083?set=1&ch=79    
87  CLASSICA 古典樂,https://www.4gtv.tv/channel/4gtv-4gtv059?set=1&ch=80    
90  東森購物三台,https://www.4gtv.tv/channel/4gtv-live048?set=1&ch=287    
97  博斯高球台,https://www.4gtv.tv/channel/litv-longturn05?set=1&ch=48    
98  博斯高球二台,https://www.4gtv.tv/channel/litv-longturn06?set=1&ch=298    
99  博斯運動一台,https://www.4gtv.tv/channel/litv-longturn07?set=1&ch=50    
100  博斯無限台,https://www.4gtv.tv/channel/litv-longturn10?set=1&ch=51    
101  博斯網球台,https://www.4gtv.tv/channel/litv-longturn09?set=1&ch=52    
102  博斯運動二台,https://www.4gtv.tv/channel/litv-longturn08?set=1&ch=299    
103  博斯魅力台,https://www.4gtv.tv/channel/litv-longturn04?set=1&ch=300    
104  TRACE Sport Stars,https://www.4gtv.tv/channel/4gtv-4gtv077?set=1&ch=57    
105  智林體育台,https://www.4gtv.tv/channel/4gtv-4gtv101?set=1&ch=58    
106  時尚運動X,https://www.4gtv.tv/channel/4gtv-4gtv014?set=1&ch=69    
107  車迷TV,https://www.4gtv.tv/channel/4gtv-live201?set=1&ch=160    
108  GINX Esports TV,https://www.4gtv.tv/channel/4gtv-4gtv053?set=1&ch=179    
109  TechStorm,https://www.4gtv.tv/channel/4gtv-live109?set=1&ch=181    
110  Pet Club TV,https://www.4gtv.tv/channel/4gtv-live110?set=1&ch=182    
111  民視旅遊台,https://www.4gtv.tv/channel/litv-ftv07?set=1&ch=61    
112  滾動力rollor,https://www.4gtv.tv/channel/4gtv-live012?set=1&ch=249    
113  亞洲旅遊台,https://www.4gtv.tv/channel/litv-longturn17?set=1&ch=250    
114  fun探索娛樂台,https://www.4gtv.tv/channel/4gtv-live011?set=1&ch=274    
115  幸福空間居家台,https://www.4gtv.tv/channel/4gtv-live206?set=1&ch=168    
116  Love Nature,https://www.4gtv.tv/channel/4gtv-live208?set=1&ch=139    
117  History 歷史頻道,https://www.4gtv.tv/channel/4gtv-live026?set=1&ch=214    
118  Globetrotter 環遊旅行家,https://www.4gtv.tv/channel/4gtv-4gtv016?set=1&ch=288    
120  愛爾達生活旅遊台,https://www.4gtv.tv/channel/4gtv-live120?set=1&ch=237    
121  LUXE TV Channel,https://www.4gtv.tv/channel/4gtv-live121?set=1&ch=175    
122  TV5MONDE STYLE HD 生活時尚,https://www.4gtv.tv/channel/4gtv-live122?set=1&ch=178    
124  龍華偶像台,https://www.4gtv.tv/channel/litv-longturn12?set=1&ch=296    
125  公視戲劇,https://www.4gtv.tv/channel/4gtv-4gtv042?set=1&ch=7    
126  民視影劇台,https://www.4gtv.tv/channel/litv-ftv09?set=1&ch=24    
127  龍華戲劇台,https://www.4gtv.tv/channel/litv-longturn18?set=1&ch=23    
128  HITS頻道,https://www.4gtv.tv/channel/4gtv-live620?set=1&ch=186    
129  龍華日韓台,https://www.4gtv.tv/channel/litv-longturn11?set=1&ch=28    
130  八大精彩台,https://www.4gtv.tv/channel/4gtv-4gtv034?set=1&ch=172    
131  霹靂布袋戲,https://www.4gtv.tv/channel/4gtv-live145?set=1&ch=301    
132  靖天戲劇台,https://www.4gtv.tv/channel/4gtv-4gtv058?set=1&ch=116    
133  靖洋戲劇台,https://www.4gtv.tv/channel/4gtv-4gtv045?set=1&ch=118    
134  CI 罪案偵查頻道,https://www.4gtv.tv/channel/4gtv-live027?set=1&ch=215    
135  視納華仁紀實頻道,https://www.4gtv.tv/channel/4gtv-4gtv013?set=1&ch=38    
136  影迷數位紀實台,https://www.4gtv.tv/channel/4gtv-live023?set=1&ch=212    
137  金光布袋戲,https://www.4gtv.tv/channel/4gtv-live144?set=1&ch=236    
138  ROCK Action,https://www.4gtv.tv/channel/4gtv-live138?set=1&ch=180    
145  采昌影劇台,https://www.4gtv.tv/channel/4gtv-4gtv049?set=1&ch=25    
146  靖天映畫,https://www.4gtv.tv/channel/4gtv-4gtv055?set=1&ch=42    
147  靖天電影台,https://www.4gtv.tv/channel/4gtv-4gtv061?set=1&ch=82    
148  龍華電影台,https://www.4gtv.tv/channel/litv-longturn03?set=1&ch=121    
152  影迷數位電影台,https://www.4gtv.tv/channel/4gtv-4gtv011?set=1&ch=40    
153  amc電影台,https://www.4gtv.tv/channel/4gtv-4gtv017?set=1&ch=39    
154  CinemaWorld,https://www.4gtv.tv/channel/4gtv-live069?set=1&ch=225    
157  My Cinema Europe HD 我的歐洲電影,https://www.4gtv.tv/channel/4gtv-live157?set=1&ch=176    
160  好消息2台,https://www.4gtv.tv/channel/litv-ftv17?set=1&ch=8    
161  好消息,https://www.4gtv.tv/channel/litv-ftv16?set=1&ch=9    
163  大愛二台,https://www.4gtv.tv/channel/4gtv-live106?set=1&ch=230    
164  人間衛視,https://www.4gtv.tv/channel/4gtv-live008?set=1&ch=210    
169  FRANCE24 英文台,https://www.4gtv.tv/channel/4gtv-live146?set=1&ch=316    
170  半島國際新聞台,https://www.4gtv.tv/channel/litv-ftv10?set=1&ch=85    
171  VOA美國之音,https://www.4gtv.tv/channel/litv-ftv03?set=1&ch=86    
172  CNBC Asia 財經台,https://www.4gtv.tv/channel/4gtv-live130?set=1&ch=235    
173  DW德國之聲,https://www.4gtv.tv/channel/4gtv-live071?set=1&ch=226    
185  國會頻道1,https://www.4gtv.tv/channel/4gtv-4gtv084?set=1&ch=170    
186  國會頻道2,https://www.4gtv.tv/channel/4gtv-4gtv085?set=1&ch=171    
199  TVBS綜藝台,https://www.4gtv.tv/channel/4gtv-live087?set=1&ch=284    
200  TVBS台劇台,https://www.4gtv.tv/channel/4gtv-live088?set=1&ch=285    
201  經典電影台,https://www.4gtv.tv/channel/4gtv-live021?set=1&ch=201    
202  經典卡通台,https://www.4gtv.tv/channel/4gtv-live022?set=1&ch=202    
203  兒童卡通台,https://www.4gtv.tv/channel/4gtv-live009?set=1&ch=269    
204  精選動漫台,https://www.4gtv.tv/channel/4gtv-live024?set=1&ch=204    
205  戲劇免費看 1台,https://www.4gtv.tv/channel/4gtv-live010?set=1&ch=270    
206  戲劇免費看 2台,https://www.4gtv.tv/channel/4gtv-live006?set=1&ch=244    
208  電影免費看 2台,https://www.4gtv.tv/channel/4gtv-live005?set=1&ch=245    
209  超人力霸王整套看,https://www.4gtv.tv/channel/4gtv-live015?set=1&ch=278    
210  花系列 經典劇場,https://www.4gtv.tv/channel/4gtv-live016?set=1&ch=279    
        
yeslive,#genre#
民視第一台,https://yeslivetv.com/channels/ftvone/
民視台灣台,https://yeslivetv.com/channels/ftvhd/
民視HD,https://yeslivetv.com/channels/ftv-hd/
中視HD,https://yeslivetv.com/channels/ctv-hd/
中視經典台,https://yeslivetv.com/channels/ctv-classic/
華視,https://yeslivetv.com/channels/cts-hd/
三立綜合台,https://yeslivetv.com/channels/set/
客家電視台,https://yeslivetv.com/channels/hakkatv/
八大綜合台(CH28),https://yeslivetv.com/channels/gtv-ch28/
中視菁采台,https://yeslivetv.com/channels/ctv-bravo/
TVBS精采台,https://yeslivetv.com/channels/tvbs-e/
愛爾達娛樂台,https://yeslivetv.com/channels/eltatv-entertainment/
靖天綜合台,https://yeslivetv.com/channels/goldentv-mod303/
新唐人亞太電視台,https://yeslivetv.com/channels/ntdtv/
中天綜合台,https://yeslivetv.com/channels/ctitv-ch36/
鏡電視新聞台,https://yeslivetv.com/channels/mnews/
東森新聞台,https://yeslivetv.com/channels/ebcnews/
華視新聞台,https://yeslivetv.com/channels/cts/
民視電視台(新聞),https://yeslivetv.com/channels/ftvnews/
三立電視台iNEWs,https://yeslivetv.com/channels/set-inews/
TVBS 55台,https://yeslivetv.com/channels/tvbs55/
中視新聞台,https://yeslivetv.com/channels/ctv/
中天電視台(新聞),https://yeslivetv.com/channels/cti/
寰宇電視台(新聞),https://yeslivetv.com/channels/globalnews/
TVBS 56台,https://yeslivetv.com/channels/tvbs56/
好消息電視台(綜合台),https://yeslivetv.com/channels/goodtv-ch1/
三立電視台(新聞),https://yeslivetv.com/channels/setnews/
台視新聞台,https://yeslivetv.com/channels/ttv/
中天亞洲台,https://yeslivetv.com/channels/ctiasia/
CCTV4中文國際頻道,https://yeslivetv.com/channels/cctv4/
公共電視台(公視),https://yeslivetv.com/channels/pts/
TV BRICS中文台,https://yeslivetv.com/channels/tv-brics-chinese/
Taiwan+(台灣+),https://yeslivetv.com/channels/taiwanplus/
年代新聞台,https://yeslivetv.com/channels/era-news/
靖天日本台,https://yeslivetv.com/channels/goldentv-japan/
民視綜藝台,https://yeslivetv.com/channels/ftv-variety-show/
民視旅遊台,https://yeslivetv.com/channels/ftv-travel/
幸福空間居家台,https://yeslivetv.com/channels/gstv/
信大電視台,https://yeslivetv.com/channels/sindatv/
誠心電視台,https://yeslivetv.com/channels/chengsintv/
華視綜藝頻道,https://yeslivetv.com/channels/cts-entertainment/
公視台語台,https://yeslivetv.com/channels/pts2/
天良電視台,https://yeslivetv.com/channels/tltv/
信吉衛視電視台,https://yeslivetv.com/channels/sjtv/
海豚電視台,https://yeslivetv.com/channels/dolphin-tv/
桐瑛虎尾電視臺,https://yeslivetv.com/channels/broadcasting-media-production-company/
雙子衛視電視台,https://yeslivetv.com/channels/tjtv/
momo購物一台(48頻道),https://yeslivetv.com/channels/momo-ch48/
momo購物二台(35頻道),https://yeslivetv.com/channels/momo-ch35/
東森購物台CH34,https://yeslivetv.com/channels/ebc-ch34/
東森購物台CH46,https://yeslivetv.com/channels/ebc-ch46/
東森購物台CH47,https://yeslivetv.com/channels/ebc-ch47/
東森購物台CH60,https://yeslivetv.com/channels/ebc-ch60/
ViVa TV美好購物1台,https://yeslivetv.com/channels/viva-tv1/
ViVa TV美好購物2台,https://yeslivetv.com/channels/viva-tv2/
imode TV時尚頻道,https://yeslivetv.com/channels/imode-tv/
新天地民俗台,https://yeslivetv.com/channels/stdtv-115/
天美麗電視台,https://yeslivetv.com/channels/hocom/
番薯衛星電視台,https://yeslivetv.com/channels/fanstv/
大立電視台,https://yeslivetv.com/channels/dalitv/
原住民族電視台,https://yeslivetv.com/channels/titv/
三大一台(三大有線電視),https://yeslivetv.com/channels/sdtv/
衛視中文台,https://yeslivetv.com/channels/star-chinese-channel/
TVBS 42 歡樂台,https://yeslivetv.com/channels/tvbs42/
緯來日本台,https://yeslivetv.com/channels/videoland-japan/
緯來育樂台,https://yeslivetv.com/channels/videoland-maxtv/
博斯高球台,https://yeslivetv.com/channels/sportcast-golf/
博斯高球二台,https://yeslivetv.com/channels/sportcast-golf2/
博斯運動一台,https://yeslivetv.com/channels/sportcast-mod212/
博斯運動二台,https://yeslivetv.com/channels/sportcast-mod217/
博斯無限台,https://yeslivetv.com/channels/sportcast-mod208/
博斯無限二台,https://yeslivetv.com/channels/sportcast-mod209/
博斯網球台,https://yeslivetv.com/channels/sportcast-mod206/
博斯魅力台,https://yeslivetv.com/channels/sportcast-mod207/
TRACE Sport Stars,https://yeslivetv.com/channels/trace-sport-stars/
智林體育台,https://yeslivetv.com/channels/oursport/
時尚運動X,https://yeslivetv.com/channels/sports-x/
CCTV5體育頻道,https://yeslivetv.com/channels/cctv5/
CCTV5+體育賽事頻道,https://yeslivetv.com/channels/cctv5-plus/
GINX Esports TV,https://yeslivetv.com/channels/ginx-esports-tv/
愛爾達體育1台,https://yeslivetv.com/channels/elta-tv-1/
愛爾達體育2台,https://yeslivetv.com/channels/elta-tv-2/
愛爾達體育3台,https://yeslivetv.com/channels/elta-tv-3/
緯來體育台,https://yeslivetv.com/channels/videoland-sports/
ELEVEN體育1台（DAZN 1）,https://yeslivetv.com/channels/eleven-sports-1/
ELEVEN體育2台（DAZN 2）,https://yeslivetv.com/channels/eleven-sports-2/
勁爆體育,https://yeslivetv.com/channels/sitv-sports/
五星體育,https://yeslivetv.com/channels/great-sports/
ESPN,https://yeslivetv.com/channels/espn/
ESPN 2,https://yeslivetv.com/channels/espn2/
飛碟電台,https://yeslivetv.com/radio/uforadio/
中廣新聞網,https://yeslivetv.com/radio/bbc-news-radio/
中廣流行網 FM103,https://yeslivetv.com/radio/i-like-radio-fm103/
中廣音樂網 FM96,https://yeslivetv.com/radio/i-radio-fm96/
中廣鄉親網 COUNTRY,https://yeslivetv.com/radio/bbc-country/
中廣 I go AM531,https://yeslivetv.com/radio/i-go-am531/
亞洲電台 FM92.7,https://yeslivetv.com/radio/asia-fm927/
亞太電台 FM92.3,https://yeslivetv.com/radio/asia-fm923/
飛揚電台(飛揚調頻)FM89.5,https://yeslivetv.com/radio/asia-fm895/
愛樂電台 FM99.7,https://yeslivetv.com/radio/fm997/
國立教育廣播電台(臺北總臺FM臺),https://yeslivetv.com/radio/ner-taipei-fm/
國立教育廣播電台(臺北總臺AM臺),https://yeslivetv.com/radio/ner-taipei-am/
國立教育廣播電台(臺中AM臺),https://yeslivetv.com/radio/ner-taichung-am/
國立教育廣播電台(彰化分臺FM),https://yeslivetv.com/radio/ner-changhua-fm/
國立教育廣播電台(高雄分臺),https://yeslivetv.com/radio/ner-kaohsiung/
國立教育廣播電台(臺東分臺FM-1),https://yeslivetv.com/radio/ner-taitung-fm1029/
國立教育廣播電台(臺東分臺FM-2),https://yeslivetv.com/radio/ner-taitung-fm1005/
國立教育廣播電台(花蓮分臺FM-1),https://yeslivetv.com/radio/ner-hualien-fm1/
國立教育廣播電台(花蓮分臺FM-2),https://yeslivetv.com/radio/ner-hualien-fm2/
好事989電台,https://yeslivetv.com/radio/bestradio-fm989/
好事935電台,https://yeslivetv.com/radio/bestradio-fm935/
港都983電台,https://yeslivetv.com/radio/bestradio-fm983/
好事903電台,https://yeslivetv.com/radio/bestradio-fm903/
愛樂電台(On Air),https://yeslivetv.com/radio/e-classical-on-air/
愛樂電台(Jazz Online),https://yeslivetv.com/radio/e-classical-jazz-online/
愛樂電台(OBG Online),https://yeslivetv.com/radio/e-classical-obg-online/
愛樂電台(Kids Online),https://yeslivetv.com/radio/e-classical-kids-online/
愛樂電台(UR Classical),https://yeslivetv.com/radio/e-classical-ur-classical/

ofiii,#genre#

8 台視,https://www.ofiii.com/channel/watch/4gtv-4gtv066		
10 中視,https://www.ofiii.com/channel/watch/4gtv-4gtv040		
12 華視,https://www.ofiii.com/channel/watch/4gtv-4gtv041		
13 公視金獎台,https://www.ofiii.com/channel/watch/ofiii13		
14 好消息2台,https://www.ofiii.com/channel/watch/litv-ftv17		
15 好消息,https://www.ofiii.com/channel/watch/litv-ftv16		
20 ELTV生活英語台,https://www.ofiii.com/channel/watch/litv-longturn20		
21 龍華卡通台,https://www.ofiii.com/channel/watch/litv-longturn01		
22 哆啦Ａ夢台,https://www.ofiii.com/channel/watch/ofiii22		
23 新哆啦A夢(中文版),https://www.ofiii.com/channel/watch/ofiii23		
31 TVBS食尚玩家,https://www.ofiii.com/channel/watch/ofiii31		
32 東森娛樂台,https://www.ofiii.com/channel/watch/ofiii32		
34 亞洲旅遊台,https://www.ofiii.com/channel/watch/litv-longturn17		
36 中天亞洲精采台,https://www.ofiii.com/channel/watch/ofiii36		
37 Smart知識台,https://www.ofiii.com/channel/watch/litv-longturn19		
40 龍華戲劇台,https://www.ofiii.com/channel/watch/litv-longturn18		
41 台灣戲劇台,https://www.ofiii.com/channel/watch/litv-longturn22		
43 東森購物1台,https://www.ofiii.com/channel/watch/4gtv-4gtv102		
45 龍華偶像台,https://www.ofiii.com/channel/watch/litv-longturn12		
46 龍華日韓台,https://www.ofiii.com/channel/watch/litv-longturn11		
47 Yes娛樂,https://www.ofiii.com/channel/watch/ofiii47		
48 Focus風采戲劇台,https://www.ofiii.com/channel/watch/ofiii1048		
49 東森購物2台,https://www.ofiii.com/channel/watch/4gtv-4gtv103		
50 掏掏新聞,https://www.ofiii.com/channel/watch/ofiii50		
52 華視新聞,https://www.ofiii.com/channel/watch/4gtv-4gtv052		
54 三立新聞iNEWS,https://www.ofiii.com/channel/watch/iNEWS		
57 寰宇財經台,https://www.ofiii.com/channel/watch/litv-longturn23		
59 台視新聞,https://www.ofiii.com/channel/watch/4gtv-4gtv051		
60 中視新聞,https://www.ofiii.com/channel/watch/4gtv-4gtv074		
61 中天新聞台,https://www.ofiii.com/channel/watch/4gtv-4gtv009		
62 寰宇新聞台灣台,https://www.ofiii.com/channel/watch/litv-longturn15		
63 寰宇新聞台,https://www.ofiii.com/channel/watch/litv-longturn14		
64 第1財經,https://www.ofiii.com/channel/watch/ofiii64		
65 第1商業台,https://www.ofiii.com/channel/watch/4gtv-4gtv104		
66 國會頻道1台,https://www.ofiii.com/channel/watch/4gtv-4gtv084		
67 國會頻道2台,https://www.ofiii.com/channel/watch/4gtv-4gtv085		
69 龍華經典台,https://www.ofiii.com/channel/watch/litv-longturn21		
71 龍華電影台,https://www.ofiii.com/channel/watch/litv-longturn03		
73 周星馳台,https://www.ofiii.com/channel/watch/ofiii73		
74 歐飛電影台,https://www.ofiii.com/channel/watch/ofiii74		
75 歐飛喜劇電影台,https://www.ofiii.com/channel/watch/ofiii75		
82 Focus探索新知台,https://www.ofiii.com/channel/watch/ofiii82		
83 鄉民大學問,https://www.ofiii.com/channel/watch/ofiii83		
84 野球名人房,https://www.ofiii.com/channel/watch/ofiii84		
85 社會NOW什麼,https://www.ofiii.com/channel/watch/ofiii85		
86 倪珍報星座,https://www.ofiii.com/channel/watch/ofiii86		
87 東森購物快閃台,https://www.ofiii.com/channel/watch/ofiii87		
92 健康問良醫,https://www.ofiii.com/channel/watch/ofiii92		
93 愛唱歌親子演唱會,https://www.ofiii.com/channel/watch/ofiii93		
94 八月,https://www.ofiii.com/channel/watch/ofiii94		
95 Freeman @台灣,https://www.ofiii.com/channel/watch/ofiii95		
96 饕客揪愛吃,https://www.ofiii.com/channel/watch/ofiii96		
97 人氣動漫預告,https://www.ofiii.com/channel/watch/ofiii97		
99 銀髮聚樂部,https://www.ofiii.com/channel/watch/ofiii99		
101 琅琊榜,https://www.ofiii.com/channel/watch/ofiii101		
102 扶搖,https://www.ofiii.com/channel/watch/ofiii102		
103 三國,https://www.ofiii.com/channel/watch/ofiii103		
104 武媚娘傳奇,https://www.ofiii.com/channel/watch/ofiii104		
105 芈月傳,https://www.ofiii.com/channel/watch/ofiii105		
106 軍師聯盟,https://www.ofiii.com/channel/watch/ofiii106		
107 軍師聯盟2 虎嘯龍吟,https://www.ofiii.com/channel/watch/ofiii107		
108 東宮(完整版),https://www.ofiii.com/channel/watch/ofiii108		
109 錦衣之下,https://www.ofiii.com/channel/watch/ofiii109		
110 楚喬傳,https://www.ofiii.com/channel/watch/ofiii110		
111 倚天屠龍記 2019,https://www.ofiii.com/channel/watch/ofiii111		
112 風起西州,https://www.ofiii.com/channel/watch/ofiii112		
115 三十而已,https://www.ofiii.com/channel/watch/ofiii115		
116 去有風的地方,https://www.ofiii.com/channel/watch/ofiii116		
117 以愛為營,https://www.ofiii.com/channel/watch/ofiii117		
118 向風而行,https://www.ofiii.com/channel/watch/ofiii118		
119 以家人之名,https://www.ofiii.com/channel/watch/ofiii119		
120 我們的翻譯官,https://www.ofiii.com/channel/watch/ofiii120		
121 流光之下,https://www.ofiii.com/channel/watch/ofiii121		
123 裝腔啟示錄,https://www.ofiii.com/channel/watch/ofiii123		
124 無與倫比的美麗,https://www.ofiii.com/channel/watch/ofiii124		
126 豬哥壹級棒,https://www.ofiii.com/channel/watch/ofiii126		
127 小明星大跟班,https://www.ofiii.com/channel/watch/ofiii127		
128 食尚玩家-2天1夜go,https://www.ofiii.com/channel/watch/ofiii128		
129 WTO姐妹會,https://www.ofiii.com/channel/watch/ofiii129		
130 綜藝玩很大,https://www.ofiii.com/channel/watch/ofiii130		
131 全民星攻略,https://www.ofiii.com/channel/watch/ofiii131		
132 台灣1001個故事,https://www.ofiii.com/channel/watch/ofiii132		
133 台灣啟示錄,https://www.ofiii.com/channel/watch/ofiii133		
134 法眼黑與白,https://www.ofiii.com/channel/watch/ofiii134		
135 天才衝衝衝,https://www.ofiii.com/channel/watch/ofiii135		
136 詹姆士出走料理,https://www.ofiii.com/channel/watch/ofiii136		
137 食尚玩家-魚肉鄉民,https://www.ofiii.com/channel/watch/ofiii137		
138 世界第一等,https://www.ofiii.com/channel/watch/ofiii138		
139 進擊的台灣,https://www.ofiii.com/channel/watch/ofiii139		
140 食尚玩家-瘋狂總部,https://www.ofiii.com/channel/watch/ofiii140		
141 台灣第一等,https://www.ofiii.com/channel/watch/ofiii141		
142 一字千金,https://www.ofiii.com/channel/watch/ofiii142		
143 11點熱吵店,https://www.ofiii.com/channel/watch/ofiii143		
144 食尚玩家-熱血48小時,https://www.ofiii.com/channel/watch/ofiii144		
145 溢遊未盡,https://www.ofiii.com/channel/watch/ofiii145		
147 百年新娘,https://www.ofiii.com/channel/watch/ofiii147		
148 頭腦共助,https://www.ofiii.com/channel/watch/ofiii148		
149 朝鮮律師,https://www.ofiii.com/channel/watch/ofiii149		
150 台灣靈異事件,https://www.ofiii.com/channel/watch/litv-vchannel150		
151 包青天 1993版,https://www.ofiii.com/channel/watch/ofiii151		
152 我的婆婆怎麼那麼可愛,https://www.ofiii.com/channel/watch/ofiii152		
153 村裡來了個暴走女外科,https://www.ofiii.com/channel/watch/ofiii153		
154 一把青,https://www.ofiii.com/channel/watch/ofiii154		
155 茶金,https://www.ofiii.com/channel/watch/ofiii155		
156 四樓的天堂,https://www.ofiii.com/channel/watch/ofiii156		
157 俗女養成記,https://www.ofiii.com/channel/watch/ofiii157		
158 麻醉風暴,https://www.ofiii.com/channel/watch/ofiii158		
159 雖然等級只有1級但固有技能是最強的,https://www.ofiii.com/channel/watch/ofiii159		
160 擁有超常技能的異世界流浪美食家,https://www.ofiii.com/channel/watch/ofiii160		
161 香格里拉・開拓異境~糞作獵手挑戰神作~,https://www.ofiii.com/channel/watch/ofiii161		
162 在異世界獲得超強能力的我，在現實世界照樣無敵～等級提升改變人生命運～,https://www.ofiii.com/channel/watch/ofiii162		
163 第一神拳,https://www.ofiii.com/channel/watch/ofiii163		
164 刀劍神域(中文版),https://www.ofiii.com/channel/watch/ofiii164		
165 蠟筆小新(中文版),https://www.ofiii.com/channel/watch/ofiii165		
